measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Malawi,Male,Age-standardized,Alcohol use disorders,Rate,2017,220.77296974600003,307.59968731,151.18987407
YLDs (Years Lived with Disability),Malawi,Female,Age-standardized,Alcohol use disorders,Rate,2017,97.73052238669999,136.14227189300001,65.3033069538
YLDs (Years Lived with Disability),Malawi,Male,Age-standardized,Major depressive disorder,Rate,2017,371.69613133,500.35845131699995,258.067163228
YLDs (Years Lived with Disability),Malawi,Female,Age-standardized,Major depressive disorder,Rate,2017,531.8460279149999,720.897623522,368.911619816
YLDs (Years Lived with Disability),Malawi,Male,Age-standardized,Bipolar disorder,Rate,2017,117.32684549599999,174.843451093,73.0590427771
YLDs (Years Lived with Disability),Malawi,Female,Age-standardized,Bipolar disorder,Rate,2017,124.00345876300001,185.250506702,76.848451591
YLDs (Years Lived with Disability),Timor-Leste,Male,Age-standardized,Schizophrenia,Rate,2017,134.80944988599998,168.92990673,99.4077568392
YLDs (Years Lived with Disability),Timor-Leste,Female,Age-standardized,Schizophrenia,Rate,2017,119.250767276,150.638648654,87.29929250330001
YLDs (Years Lived with Disability),Timor-Leste,Male,Age-standardized,Alcohol use disorders,Rate,2017,104.50922825299999,143.21660804799998,70.577284033
YLDs (Years Lived with Disability),Timor-Leste,Female,Age-standardized,Alcohol use disorders,Rate,2017,55.212103509900004,77.4677004439,36.7533280069
YLDs (Years Lived with Disability),Pakistan,Male,Age-standardized,Major depressive disorder,Rate,2017,250.619725361,341.131095126,173.709771367
YLDs (Years Lived with Disability),Pakistan,Female,Age-standardized,Major depressive disorder,Rate,2017,576.931195008,779.971523787,401.990848727
YLDs (Years Lived with Disability),Pakistan,Male,Age-standardized,Bipolar disorder,Rate,2017,114.58365644400001,174.62252392399998,71.50930334200001
YLDs (Years Lived with Disability),Pakistan,Female,Age-standardized,Bipolar disorder,Rate,2017,112.39599226400001,169.914968894,69.9592705316
YLDs (Years Lived with Disability),Rwanda,Male,Age-standardized,Major depressive disorder,Rate,2017,399.33570555200004,545.86332831,278.044299744
YLDs (Years Lived with Disability),Rwanda,Female,Age-standardized,Major depressive disorder,Rate,2017,657.638541432,893.843859287,459.008514233
YLDs (Years Lived with Disability),Rwanda,Male,Age-standardized,Bipolar disorder,Rate,2017,119.686387971,178.120552232,75.6553693592
YLDs (Years Lived with Disability),Rwanda,Female,Age-standardized,Bipolar disorder,Rate,2017,127.966158312,187.689880974,81.0186837321
YLDs (Years Lived with Disability),Saudi Arabia,Male,Age-standardized,Major depressive disorder,Rate,2017,425.409767733,576.290512857,296.46507648100004
YLDs (Years Lived with Disability),Saudi Arabia,Female,Age-standardized,Major depressive disorder,Rate,2017,588.9339338,801.891790603,403.49949395799996
YLDs (Years Lived with Disability),Saudi Arabia,Male,Age-standardized,Bipolar disorder,Rate,2017,153.481439101,232.040292117,94.8001981097
YLDs (Years Lived with Disability),Saudi Arabia,Female,Age-standardized,Bipolar disorder,Rate,2017,167.92593553400002,252.319317721,105.386680674
YLDs (Years Lived with Disability),Somalia,Male,Age-standardized,Schizophrenia,Rate,2017,96.0407055081,121.15074499400001,71.0794055247
YLDs (Years Lived with Disability),Somalia,Female,Age-standardized,Schizophrenia,Rate,2017,95.76987189479999,120.651595575,70.39932787629999
YLDs (Years Lived with Disability),Somalia,Male,Age-standardized,Alcohol use disorders,Rate,2017,198.193591419,278.254995066,135.50297873
YLDs (Years Lived with Disability),Somalia,Female,Age-standardized,Alcohol use disorders,Rate,2017,99.60664517750001,139.294325375,68.8811562984
YLDs (Years Lived with Disability),Somalia,Male,Age-standardized,Major depressive disorder,Rate,2017,416.64086258900005,565.643153892,289.63851112199995
YLDs (Years Lived with Disability),Somalia,Female,Age-standardized,Major depressive disorder,Rate,2017,644.116357669,877.692718491,448.11809733
YLDs (Years Lived with Disability),Somalia,Male,Age-standardized,Bipolar disorder,Rate,2017,120.257937411,180.645728609,74.6808561398
YLDs (Years Lived with Disability),Somalia,Female,Age-standardized,Bipolar disorder,Rate,2017,127.408362174,191.271149836,80.8802679172
YLDs (Years Lived with Disability),Togo,Male,Age-standardized,Alcohol use disorders,Rate,2017,113.57683867,158.331613922,78.1008656072
YLDs (Years Lived with Disability),Togo,Female,Age-standardized,Alcohol use disorders,Rate,2017,78.28787420879999,108.67727949799999,53.1702889936
YLDs (Years Lived with Disability),Togo,Male,Age-standardized,Major depressive disorder,Rate,2017,391.975596257,538.0091466609999,273.39988596899997
YLDs (Years Lived with Disability),Togo,Female,Age-standardized,Major depressive disorder,Rate,2017,606.521014284,822.464724134,421.820787238
YLDs (Years Lived with Disability),Togo,Male,Age-standardized,Bipolar disorder,Rate,2017,122.970320309,187.716127,76.5345020968
YLDs (Years Lived with Disability),Togo,Female,Age-standardized,Bipolar disorder,Rate,2017,129.922533129,192.557461723,82.3681346067
YLDs (Years Lived with Disability),Qatar,Male,Age-standardized,Schizophrenia,Rate,2017,129.663468518,164.82308075,95.6034316106
YLDs (Years Lived with Disability),Qatar,Female,Age-standardized,Schizophrenia,Rate,2017,125.207087134,156.861174205,92.2217723239
YLDs (Years Lived with Disability),Qatar,Male,Age-standardized,Alcohol use disorders,Rate,2017,73.7595720236,103.82696911000001,48.7665119336
YLDs (Years Lived with Disability),Qatar,Female,Age-standardized,Alcohol use disorders,Rate,2017,51.8504409855,74.0925155945,34.245546099900004
YLDs (Years Lived with Disability),Bangladesh,Male,Age-standardized,Major depressive disorder,Rate,2017,401.74133020100004,546.8439168570001,277.840846242
YLDs (Years Lived with Disability),Bangladesh,Female,Age-standardized,Major depressive disorder,Rate,2017,743.280327674,1013.1354394800001,523.182839387
YLDs (Years Lived with Disability),Bangladesh,Male,Age-standardized,Bipolar disorder,Rate,2017,116.802934479,175.081365164,72.0621809674
YLDs (Years Lived with Disability),Bangladesh,Female,Age-standardized,Bipolar disorder,Rate,2017,116.16068983999999,172.240935203,71.1122939997
YLDs (Years Lived with Disability),Tanzania,Male,Age-standardized,Major depressive disorder,Rate,2017,400.45882277699997,543.285826448,280.51439422
YLDs (Years Lived with Disability),Tanzania,Female,Age-standardized,Major depressive disorder,Rate,2017,612.819777984,822.147724099,428.540980009
YLDs (Years Lived with Disability),Tanzania,Male,Age-standardized,Bipolar disorder,Rate,2017,122.18367777099999,185.057386574,75.8961288933
YLDs (Years Lived with Disability),Tanzania,Female,Age-standardized,Bipolar disorder,Rate,2017,128.54522365,193.639127167,80.8192892971
YLDs (Years Lived with Disability),Thailand,Male,Age-standardized,Major depressive disorder,Rate,2017,267.723374148,367.813164902,184.431797272
YLDs (Years Lived with Disability),Thailand,Female,Age-standardized,Major depressive disorder,Rate,2017,321.87607460199996,439.14206738900003,221.315978212
YLDs (Years Lived with Disability),Thailand,Male,Age-standardized,Bipolar disorder,Rate,2017,104.123546844,156.515919782,64.3684193374
YLDs (Years Lived with Disability),Thailand,Female,Age-standardized,Bipolar disorder,Rate,2017,110.07307930799999,165.266652408,68.4001929297
YLDs (Years Lived with Disability),Bulgaria,Male,Age-standardized,Schizophrenia,Rate,2017,121.331999151,154.75354561,91.1886433581
YLDs (Years Lived with Disability),Bulgaria,Female,Age-standardized,Schizophrenia,Rate,2017,123.593532671,156.259063283,90.4162787979
YLDs (Years Lived with Disability),Bulgaria,Male,Age-standardized,Alcohol use disorders,Rate,2017,211.41809319399997,294.356750653,142.54005331
YLDs (Years Lived with Disability),Bulgaria,Female,Age-standardized,Alcohol use disorders,Rate,2017,133.532885355,186.486178554,89.1874320471
YLDs (Years Lived with Disability),Bulgaria,Male,Age-standardized,Major depressive disorder,Rate,2017,230.555329682,311.01524830299996,158.400412977
YLDs (Years Lived with Disability),Bulgaria,Female,Age-standardized,Major depressive disorder,Rate,2017,353.503764205,480.47024172000005,245.09098871900002
YLDs (Years Lived with Disability),Bulgaria,Male,Age-standardized,Bipolar disorder,Rate,2017,114.05655217799999,170.35038257399998,71.284826084
YLDs (Years Lived with Disability),Bulgaria,Female,Age-standardized,Bipolar disorder,Rate,2017,130.84820019100002,196.957854175,82.38258010679999
YLDs (Years Lived with Disability),Russian Federation,Male,Age-standardized,Schizophrenia,Rate,2017,116.103477194,143.090152546,85.6936542551
YLDs (Years Lived with Disability),Russian Federation,Female,Age-standardized,Schizophrenia,Rate,2017,119.143457263,147.72377377,88.7643455193
YLDs (Years Lived with Disability),Russian Federation,Male,Age-standardized,Alcohol use disorders,Rate,2017,556.030615609,768.983260756,384.81677105299997
YLDs (Years Lived with Disability),Russian Federation,Female,Age-standardized,Alcohol use disorders,Rate,2017,338.218651716,465.40692111,233.25943914299998
YLDs (Years Lived with Disability),Russian Federation,Male,Age-standardized,Major depressive disorder,Rate,2017,357.538777032,491.143654516,247.60137820299997
YLDs (Years Lived with Disability),Russian Federation,Female,Age-standardized,Major depressive disorder,Rate,2017,481.19406209500005,656.23954266,335.6923617
YLDs (Years Lived with Disability),Russian Federation,Male,Age-standardized,Bipolar disorder,Rate,2017,119.30289353399999,175.87336457199999,74.902470463
YLDs (Years Lived with Disability),Russian Federation,Female,Age-standardized,Bipolar disorder,Rate,2017,137.80712888399998,203.208117061,87.4561965453
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Male,Age-standardized,Major depressive disorder,Rate,2017,204.198534572,279.585927212,140.688194846
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Female,Age-standardized,Major depressive disorder,Rate,2017,328.624023227,444.647175032,232.460062855
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Male,Age-standardized,Bipolar disorder,Rate,2017,130.202225536,195.521011624,81.5023281549
YLDs (Years Lived with Disability),Bosnia and Herzegovina,Female,Age-standardized,Bipolar disorder,Rate,2017,147.73106396100002,218.226221751,93.0900225898
YLDs (Years Lived with Disability),Latvia,Male,Age-standardized,Schizophrenia,Rate,2017,115.702114249,146.586853896,84.6966519267
YLDs (Years Lived with Disability),Latvia,Female,Age-standardized,Schizophrenia,Rate,2017,119.629514691,151.377652582,88.4556661206
YLDs (Years Lived with Disability),Latvia,Male,Age-standardized,Alcohol use disorders,Rate,2017,449.08712957299997,618.570754753,306.093959347
YLDs (Years Lived with Disability),Latvia,Female,Age-standardized,Alcohol use disorders,Rate,2017,373.971342991,513.800981106,257.012609445
YLDs (Years Lived with Disability),Austria,Male,Age-standardized,Major depressive disorder,Rate,2017,202.657280223,278.552514909,141.216728447
YLDs (Years Lived with Disability),Austria,Female,Age-standardized,Major depressive disorder,Rate,2017,441.734825741,602.744479466,305.12187613000003
YLDs (Years Lived with Disability),Austria,Male,Age-standardized,Bipolar disorder,Rate,2017,154.994856979,230.394515938,97.5402762844
YLDs (Years Lived with Disability),Austria,Female,Age-standardized,Bipolar disorder,Rate,2017,198.082523161,292.471002229,123.614236725
YLDs (Years Lived with Disability),Syria,Male,Age-standardized,Major depressive disorder,Rate,2017,405.078649901,551.418522887,277.10078689
YLDs (Years Lived with Disability),Syria,Female,Age-standardized,Major depressive disorder,Rate,2017,580.68993179,787.457564972,405.69534787000003
YLDs (Years Lived with Disability),Syria,Male,Age-standardized,Bipolar disorder,Rate,2017,149.501110884,224.430445811,93.1605381712
YLDs (Years Lived with Disability),Syria,Female,Age-standardized,Bipolar disorder,Rate,2017,165.152070218,245.97748359,103.88135797599999
YLDs (Years Lived with Disability),Mozambique,Male,Age-standardized,Schizophrenia,Rate,2017,96.3299111363,119.735939355,70.8404681887
YLDs (Years Lived with Disability),Mozambique,Female,Age-standardized,Schizophrenia,Rate,2017,96.60106452950001,123.757761208,71.5681761764
YLDs (Years Lived with Disability),Mozambique,Male,Age-standardized,Alcohol use disorders,Rate,2017,241.46300756800002,335.912774288,166.472532879
YLDs (Years Lived with Disability),Mozambique,Female,Age-standardized,Alcohol use disorders,Rate,2017,101.43186729300001,140.417130479,68.54503708220001
YLDs (Years Lived with Disability),Mozambique,Male,Age-standardized,Major depressive disorder,Rate,2017,469.021785038,637.55115853,323.751546783
YLDs (Years Lived with Disability),Mozambique,Female,Age-standardized,Major depressive disorder,Rate,2017,616.910461977,841.352478215,432.122676469
YLDs (Years Lived with Disability),Mozambique,Male,Age-standardized,Bipolar disorder,Rate,2017,117.06704552000001,175.095984905,72.4684283119
YLDs (Years Lived with Disability),Mozambique,Female,Age-standardized,Bipolar disorder,Rate,2017,124.889295013,188.585100006,77.48072882219999
YLDs (Years Lived with Disability),Ukraine,Male,Age-standardized,Schizophrenia,Rate,2017,110.83739487,141.189822384,82.3505637571
YLDs (Years Lived with Disability),Ukraine,Female,Age-standardized,Schizophrenia,Rate,2017,115.28810701699999,146.70080758999998,86.668659772
YLDs (Years Lived with Disability),Taiwan (Province of China),Male,Age-standardized,Schizophrenia,Rate,2017,164.80277482900001,209.485103145,120.927177881
YLDs (Years Lived with Disability),Taiwan (Province of China),Female,Age-standardized,Schizophrenia,Rate,2017,150.33081558,190.943503014,111.195984204
YLDs (Years Lived with Disability),Taiwan (Province of China),Male,Age-standardized,Alcohol use disorders,Rate,2017,197.45853218300002,278.782368668,134.755774023
YLDs (Years Lived with Disability),Taiwan (Province of China),Female,Age-standardized,Alcohol use disorders,Rate,2017,192.44258165300002,269.060670537,129.661276484
YLDs (Years Lived with Disability),Bermuda,Male,Age-standardized,Major depressive disorder,Rate,2017,273.477316393,375.800602497,189.98067867999998
YLDs (Years Lived with Disability),Bermuda,Female,Age-standardized,Major depressive disorder,Rate,2017,439.30277721199997,604.8415843729999,304.17806506
YLDs (Years Lived with Disability),Bermuda,Male,Age-standardized,Bipolar disorder,Rate,2017,174.597356655,263.75142141099997,107.569165929
YLDs (Years Lived with Disability),Bermuda,Female,Age-standardized,Bipolar disorder,Rate,2017,204.719981566,307.200798454,126.062006192
YLDs (Years Lived with Disability),Croatia,Male,Age-standardized,Major depressive disorder,Rate,2017,308.817792512,420.48012227299995,213.761350057
YLDs (Years Lived with Disability),Croatia,Female,Age-standardized,Major depressive disorder,Rate,2017,389.980228128,521.171675185,269.153669316
YLDs (Years Lived with Disability),Croatia,Male,Age-standardized,Bipolar disorder,Rate,2017,127.907153484,191.368699702,79.9993921267
YLDs (Years Lived with Disability),Croatia,Female,Age-standardized,Bipolar disorder,Rate,2017,148.73292638200002,221.635766749,93.6120304119
YLDs (Years Lived with Disability),Seychelles,Male,Age-standardized,Schizophrenia,Rate,2017,158.428330358,199.80445935900002,115.29441673500001
YLDs (Years Lived with Disability),Seychelles,Female,Age-standardized,Schizophrenia,Rate,2017,144.245119732,185.262736677,106.08399268800001
YLDs (Years Lived with Disability),Seychelles,Male,Age-standardized,Alcohol use disorders,Rate,2017,103.922218982,144.808758441,70.364196951
YLDs (Years Lived with Disability),Seychelles,Female,Age-standardized,Alcohol use disorders,Rate,2017,55.7290570535,78.9753786343,36.4815026151
YLDs (Years Lived with Disability),Seychelles,Male,Age-standardized,Major depressive disorder,Rate,2017,255.90785163299998,349.61679411399996,177.179871923
YLDs (Years Lived with Disability),Seychelles,Female,Age-standardized,Major depressive disorder,Rate,2017,253.143217537,348.061605726,174.961152061
YLDs (Years Lived with Disability),Vietnam,Male,Age-standardized,Major depressive disorder,Rate,2017,184.21090621800002,253.952212717,127.94900662399999
YLDs (Years Lived with Disability),Vietnam,Female,Age-standardized,Major depressive disorder,Rate,2017,325.2228313,450.05236826099997,224.50471566
YLDs (Years Lived with Disability),Vietnam,Male,Age-standardized,Bipolar disorder,Rate,2017,106.161602968,157.067435643,66.05197349870001
YLDs (Years Lived with Disability),Vietnam,Female,Age-standardized,Bipolar disorder,Rate,2017,113.404497128,168.472781648,71.21882666660001
YLDs (Years Lived with Disability),El Salvador,Male,Age-standardized,Schizophrenia,Rate,2017,126.45854794600001,160.919660359,93.4126504473
YLDs (Years Lived with Disability),El Salvador,Female,Age-standardized,Schizophrenia,Rate,2017,116.76530206999999,149.721951996,86.19991368790001
YLDs (Years Lived with Disability),Seychelles,Male,Age-standardized,Bipolar disorder,Rate,2017,107.541705036,162.940282212,66.0768860541
YLDs (Years Lived with Disability),Seychelles,Female,Age-standardized,Bipolar disorder,Rate,2017,114.26304162499999,173.880794686,70.802830955
YLDs (Years Lived with Disability),Guam,Male,Age-standardized,Schizophrenia,Rate,2017,163.787505466,206.183737529,121.786776628
YLDs (Years Lived with Disability),Guam,Female,Age-standardized,Schizophrenia,Rate,2017,154.452182959,196.48847790099998,112.17280314599999
YLDs (Years Lived with Disability),Guam,Male,Age-standardized,Alcohol use disorders,Rate,2017,159.274627859,225.39312846,109.837460402
YLDs (Years Lived with Disability),Guam,Female,Age-standardized,Alcohol use disorders,Rate,2017,81.05277524179999,112.7430929,55.058942777
YLDs (Years Lived with Disability),Guam,Male,Age-standardized,Major depressive disorder,Rate,2017,389.56307886900004,532.162647073,266.529483933
YLDs (Years Lived with Disability),Guam,Female,Age-standardized,Major depressive disorder,Rate,2017,363.048906342,497.25601871899994,249.091452146
YLDs (Years Lived with Disability),Guam,Male,Age-standardized,Bipolar disorder,Rate,2017,90.7764014455,135.437308587,56.5044076294
YLDs (Years Lived with Disability),Guam,Female,Age-standardized,Bipolar disorder,Rate,2017,95.4748883977,144.507497087,59.1643940818
YLDs (Years Lived with Disability),Burkina Faso,Male,Age-standardized,Schizophrenia,Rate,2017,101.976601604,129.796541638,75.17573752039999
YLDs (Years Lived with Disability),Burkina Faso,Female,Age-standardized,Schizophrenia,Rate,2017,105.09179385000002,131.909371614,77.0687621257
YLDs (Years Lived with Disability),Burkina Faso,Male,Age-standardized,Alcohol use disorders,Rate,2017,116.853029672,162.829031561,80.23162045069999
YLDs (Years Lived with Disability),Burkina Faso,Female,Age-standardized,Alcohol use disorders,Rate,2017,82.3394080559,114.884286074,54.86859150189999
YLDs (Years Lived with Disability),Burkina Faso,Male,Age-standardized,Major depressive disorder,Rate,2017,411.222886323,561.929371924,283.166313213
YLDs (Years Lived with Disability),Burkina Faso,Female,Age-standardized,Major depressive disorder,Rate,2017,608.341922677,828.3912082420001,421.74421868599995
YLDs (Years Lived with Disability),Burkina Faso,Male,Age-standardized,Bipolar disorder,Rate,2017,121.443456901,182.990455274,74.6256354585
YLDs (Years Lived with Disability),Burkina Faso,Female,Age-standardized,Bipolar disorder,Rate,2017,128.556261154,191.948002177,81.3974466248
YLDs (Years Lived with Disability),Libya,Male,Age-standardized,Major depressive disorder,Rate,2017,454.65096749400004,619.154522292,318.06078879899997
YLDs (Years Lived with Disability),Libya,Female,Age-standardized,Major depressive disorder,Rate,2017,610.563227063,825.266541306,426.57211796499996
YLDs (Years Lived with Disability),Libya,Male,Age-standardized,Bipolar disorder,Rate,2017,147.326385181,220.942958119,92.9931767528
YLDs (Years Lived with Disability),Libya,Female,Age-standardized,Bipolar disorder,Rate,2017,162.441979044,243.978318936,101.273670092
YLDs (Years Lived with Disability),Maldives,Male,Age-standardized,Schizophrenia,Rate,2017,160.91549718899998,203.948446136,118.00002954700001
YLDs (Years Lived with Disability),Maldives,Female,Age-standardized,Schizophrenia,Rate,2017,138.623775205,174.67727934500002,102.052911969
YLDs (Years Lived with Disability),Maldives,Male,Age-standardized,Alcohol use disorders,Rate,2017,96.7496632158,136.05792030700002,64.352562552
YLDs (Years Lived with Disability),Maldives,Female,Age-standardized,Alcohol use disorders,Rate,2017,55.585628759100004,78.39797322769999,36.9667433895
YLDs (Years Lived with Disability),Timor-Leste,Male,Age-standardized,Major depressive disorder,Rate,2017,275.40066454199996,380.334869155,191.82118361300002
YLDs (Years Lived with Disability),Timor-Leste,Female,Age-standardized,Major depressive disorder,Rate,2017,364.561528883,501.69334624600003,250.38157926
YLDs (Years Lived with Disability),Timor-Leste,Male,Age-standardized,Bipolar disorder,Rate,2017,100.321482968,151.292640638,62.9552889116
YLDs (Years Lived with Disability),Timor-Leste,Female,Age-standardized,Bipolar disorder,Rate,2017,99.1757677234,147.952469535,61.005061498900005
YLDs (Years Lived with Disability),Ukraine,Male,Age-standardized,Alcohol use disorders,Rate,2017,419.608444514,577.389966831,283.333301209
YLDs (Years Lived with Disability),Ukraine,Female,Age-standardized,Alcohol use disorders,Rate,2017,457.24747436800004,636.60474631,309.161397479
YLDs (Years Lived with Disability),Ukraine,Male,Age-standardized,Major depressive disorder,Rate,2017,441.72636859799997,600.7103644590001,305.34005913100003
YLDs (Years Lived with Disability),Ukraine,Female,Age-standardized,Major depressive disorder,Rate,2017,539.9340887349999,735.12097332,375.987791699
YLDs (Years Lived with Disability),Ukraine,Male,Age-standardized,Bipolar disorder,Rate,2017,121.672966625,183.489960619,75.4058376726
YLDs (Years Lived with Disability),Ukraine,Female,Age-standardized,Bipolar disorder,Rate,2017,140.172064765,211.48756858399997,87.0766597444
YLDs (Years Lived with Disability),Palestine,Male,Age-standardized,Bipolar disorder,Rate,2017,150.076141557,222.61102833599998,93.761018213
YLDs (Years Lived with Disability),Palestine,Female,Age-standardized,Bipolar disorder,Rate,2017,168.708289027,250.998780629,104.337894119
YLDs (Years Lived with Disability),Saudi Arabia,Male,Age-standardized,Schizophrenia,Rate,2017,126.781913148,160.926507404,94.5035419821
YLDs (Years Lived with Disability),Saudi Arabia,Female,Age-standardized,Schizophrenia,Rate,2017,122.002343185,154.90549743100001,89.39263259660001
YLDs (Years Lived with Disability),Saudi Arabia,Male,Age-standardized,Alcohol use disorders,Rate,2017,73.814616911,103.411963777,48.93958798279999
YLDs (Years Lived with Disability),Saudi Arabia,Female,Age-standardized,Alcohol use disorders,Rate,2017,51.8406407112,73.3604079081,35.5826212972
YLDs (Years Lived with Disability),Estonia,Male,Age-standardized,Major depressive disorder,Rate,2017,336.772633828,457.286376417,232.370577558
YLDs (Years Lived with Disability),Estonia,Female,Age-standardized,Major depressive disorder,Rate,2017,532.5819129160001,729.60609642,369.198244352
YLDs (Years Lived with Disability),Estonia,Male,Age-standardized,Bipolar disorder,Rate,2017,122.969813788,183.501712074,76.979275449
YLDs (Years Lived with Disability),Estonia,Female,Age-standardized,Bipolar disorder,Rate,2017,143.663679731,215.660335515,88.747509563
YLDs (Years Lived with Disability),Madagascar,Male,Age-standardized,Schizophrenia,Rate,2017,102.838049963,131.329556172,75.9808950817
YLDs (Years Lived with Disability),Madagascar,Female,Age-standardized,Schizophrenia,Rate,2017,103.035595253,131.513149623,75.3624320845
YLDs (Years Lived with Disability),Madagascar,Male,Age-standardized,Alcohol use disorders,Rate,2017,197.478498132,278.55064416,134.33115198599998
YLDs (Years Lived with Disability),Madagascar,Female,Age-standardized,Alcohol use disorders,Rate,2017,99.3393213363,137.426508678,67.1702037364
YLDs (Years Lived with Disability),Venezuela,Male,Age-standardized,Major depressive disorder,Rate,2017,319.31331970099995,435.585614063,217.666565507
YLDs (Years Lived with Disability),Venezuela,Female,Age-standardized,Major depressive disorder,Rate,2017,456.049012804,628.7064308,317.767231772
YLDs (Years Lived with Disability),Venezuela,Male,Age-standardized,Bipolar disorder,Rate,2017,142.684973678,214.646119394,87.7177509086
YLDs (Years Lived with Disability),Venezuela,Female,Age-standardized,Bipolar disorder,Rate,2017,166.351172368,250.23531671,102.67878334499999
YLDs (Years Lived with Disability),Sudan,Male,Age-standardized,Schizophrenia,Rate,2017,110.398582415,140.228894876,81.37768851519999
YLDs (Years Lived with Disability),Sudan,Female,Age-standardized,Schizophrenia,Rate,2017,105.61033776500001,133.469537135,77.4721944351
YLDs (Years Lived with Disability),Central African Republic,Male,Age-standardized,Bipolar disorder,Rate,2017,114.530161758,173.12679099899998,72.1158048584
YLDs (Years Lived with Disability),Central African Republic,Female,Age-standardized,Bipolar disorder,Rate,2017,121.44482075500001,180.398123459,75.5669849026
YLDs (Years Lived with Disability),Moldova,Male,Age-standardized,Major depressive disorder,Rate,2017,313.805489639,428.105942881,214.761978057
YLDs (Years Lived with Disability),Moldova,Female,Age-standardized,Major depressive disorder,Rate,2017,434.275417125,589.5604917009999,302.898274873
YLDs (Years Lived with Disability),Moldova,Male,Age-standardized,Bipolar disorder,Rate,2017,123.00545936399999,182.025111117,77.2448258706
YLDs (Years Lived with Disability),Moldova,Female,Age-standardized,Bipolar disorder,Rate,2017,139.233228022,205.84967824199998,85.85844640229999
YLDs (Years Lived with Disability),Qatar,Male,Age-standardized,Major depressive disorder,Rate,2017,450.724835709,616.742910576,311.29457256
YLDs (Years Lived with Disability),Qatar,Female,Age-standardized,Major depressive disorder,Rate,2017,600.025918702,818.39169851,417.978445296
YLDs (Years Lived with Disability),Qatar,Male,Age-standardized,Bipolar disorder,Rate,2017,152.450812181,227.145947885,94.9403263465
YLDs (Years Lived with Disability),Qatar,Female,Age-standardized,Bipolar disorder,Rate,2017,173.897424718,256.801305117,108.955275396
YLDs (Years Lived with Disability),Moldova,Male,Age-standardized,Schizophrenia,Rate,2017,108.314524439,136.90961910000001,79.7785503642
YLDs (Years Lived with Disability),Moldova,Female,Age-standardized,Schizophrenia,Rate,2017,112.644232177,140.97967717400002,83.0733621337
YLDs (Years Lived with Disability),Moldova,Male,Age-standardized,Alcohol use disorders,Rate,2017,410.875221388,569.6796359800001,281.946283704
YLDs (Years Lived with Disability),Moldova,Female,Age-standardized,Alcohol use disorders,Rate,2017,362.37035562299997,496.687044434,248.392943661
YLDs (Years Lived with Disability),Andorra,Male,Age-standardized,Schizophrenia,Rate,2017,160.39312041300002,202.99787478,116.596518655
YLDs (Years Lived with Disability),Andorra,Female,Age-standardized,Schizophrenia,Rate,2017,147.212688878,183.273506489,109.778926963
YLDs (Years Lived with Disability),Andorra,Male,Age-standardized,Alcohol use disorders,Rate,2017,166.105443323,235.527999679,111.836413734
YLDs (Years Lived with Disability),Andorra,Female,Age-standardized,Alcohol use disorders,Rate,2017,61.614910593599994,87.2321281959,40.3681853254
YLDs (Years Lived with Disability),Andorra,Male,Age-standardized,Major depressive disorder,Rate,2017,307.90260596,423.177090197,214.065619363
YLDs (Years Lived with Disability),Andorra,Female,Age-standardized,Major depressive disorder,Rate,2017,529.020116582,735.432624513,367.384677974
YLDs (Years Lived with Disability),Kenya,Male,Age-standardized,Alcohol use disorders,Rate,2017,147.531655208,203.83737710600002,101.54443223
YLDs (Years Lived with Disability),Kenya,Female,Age-standardized,Alcohol use disorders,Rate,2017,94.63725212840001,130.406971782,64.68468646859999
YLDs (Years Lived with Disability),Kenya,Male,Age-standardized,Major depressive disorder,Rate,2017,392.18252316599995,531.001383629,275.28383237
YLDs (Years Lived with Disability),Kenya,Female,Age-standardized,Major depressive disorder,Rate,2017,545.694592747,735.333953828,383.588199437
YLDs (Years Lived with Disability),Kenya,Male,Age-standardized,Bipolar disorder,Rate,2017,123.99420917900001,182.97235063099998,77.74379829520001
YLDs (Years Lived with Disability),Kenya,Female,Age-standardized,Bipolar disorder,Rate,2017,131.217926861,193.854211758,82.5072368908
YLDs (Years Lived with Disability),Tajikistan,Male,Age-standardized,Alcohol use disorders,Rate,2017,305.256666428,420.521222814,206.623438084
YLDs (Years Lived with Disability),Tajikistan,Female,Age-standardized,Alcohol use disorders,Rate,2017,114.79373583299999,160.133681067,77.339870288
YLDs (Years Lived with Disability),Tajikistan,Male,Age-standardized,Major depressive disorder,Rate,2017,206.263050707,281.26094621600004,141.964246275
YLDs (Years Lived with Disability),Tajikistan,Female,Age-standardized,Major depressive disorder,Rate,2017,353.657879464,482.30473770699996,247.38847604100002
YLDs (Years Lived with Disability),Tajikistan,Male,Age-standardized,Bipolar disorder,Rate,2017,126.307388097,189.904555432,78.1707406138
YLDs (Years Lived with Disability),Tajikistan,Female,Age-standardized,Bipolar disorder,Rate,2017,136.841817652,203.582136508,85.6750551606
YLDs (Years Lived with Disability),Andorra,Male,Age-standardized,Bipolar disorder,Rate,2017,159.751189264,240.247501222,98.8272102113
YLDs (Years Lived with Disability),Andorra,Female,Age-standardized,Bipolar disorder,Rate,2017,202.681835337,302.242384493,128.414814162
